{'value': {'iter': 14, 'mutation_prob': 0.2382728234032922, 'food_benefit': 4, 'adj_risk': 4, 'kill_reward': 16}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 457.96942216704366}
{'value': {'iter': 9, 'mutation_prob': 0.6244638964657879, 'food_benefit': 6, 'adj_risk': 6, 'kill_reward': 17}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 367.4888880938693}
{'value': {'iter': 9, 'mutation_prob': 0.6244638964657879, 'food_benefit': 6, 'adj_risk': 6, 'kill_reward': 17}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 441.9696864898213}
{'value': {'iter': 9, 'mutation_prob': 0.6244638964657879, 'food_benefit': 6, 'adj_risk': 6, 'kill_reward': 17}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 412.8475993033107}
{'value': {'iter': 9, 'mutation_prob': 0.6244638964657879, 'food_benefit': 6, 'adj_risk': 6, 'kill_reward': 17}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 523.0674783204604}
{'value': {'iter': 9, 'mutation_prob': 0.6244638964657879, 'food_benefit': 6, 'adj_risk': 6, 'kill_reward': 17}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 636.3097094380495}
{'value': {'iter': 9, 'mutation_prob': 0.6244638964657879, 'food_benefit': 6, 'adj_risk': 6, 'kill_reward': 17}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 436.29865485176066}
{'value': {'iter': 9, 'mutation_prob': 0.6244638964657879, 'food_benefit': 6, 'adj_risk': 6, 'kill_reward': 17}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 437.6825285666355}
{'value': {'iter': 9, 'mutation_prob': 0.6244638964657879, 'food_benefit': 6, 'adj_risk': 6, 'kill_reward': 17}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 396.38074659390423}
{'value': {'iter': 9, 'mutation_prob': 0.6244638964657879, 'food_benefit': 6, 'adj_risk': 6, 'kill_reward': 17}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 420.2605474816461}
{'value': {'iter': 9, 'mutation_prob': 0.6244638964657879, 'food_benefit': 6, 'adj_risk': 6, 'kill_reward': 17}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 385.3146679701944}
{'value': {'iter': 9, 'mutation_prob': 0.6244638964657879, 'food_benefit': 6, 'adj_risk': 6, 'kill_reward': 17}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 420.62040232673246}
{'value': {'iter': 9, 'mutation_prob': 0.6244638964657879, 'food_benefit': 6, 'adj_risk': 6, 'kill_reward': 17}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 569.0111884467524}
{'value': {'iter': 9, 'mutation_prob': 0.6244638964657879, 'food_benefit': 6, 'adj_risk': 6, 'kill_reward': 17}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 521.5786535699592}
{'value': {'iter': 9, 'mutation_prob': 0.6244638964657879, 'food_benefit': 6, 'adj_risk': 6, 'kill_reward': 17}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 373.20105579697037}
{'value': {'iter': 9, 'mutation_prob': 0.6244638964657879, 'food_benefit': 6, 'adj_risk': 6, 'kill_reward': 17}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 300.1385001711564}
{'value': {'iter': 11, 'mutation_prob': 0.585716310342438, 'food_benefit': 7, 'adj_risk': 6, 'kill_reward': 16}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 360.6424451534979}
{'value': {'iter': 11, 'mutation_prob': 0.585716310342438, 'food_benefit': 7, 'adj_risk': 6, 'kill_reward': 16}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 453.80715645485554}
{'value': {'iter': 11, 'mutation_prob': 0.585716310342438, 'food_benefit': 7, 'adj_risk': 6, 'kill_reward': 16}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 404.95523164728996}
{'value': {'iter': 11, 'mutation_prob': 0.585716310342438, 'food_benefit': 7, 'adj_risk': 6, 'kill_reward': 16}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 488.7529124188152}
{'value': {'iter': 11, 'mutation_prob': 0.585716310342438, 'food_benefit': 7, 'adj_risk': 6, 'kill_reward': 16}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 410.10134879735756}
{'value': {'iter': 11, 'mutation_prob': 0.585716310342438, 'food_benefit': 7, 'adj_risk': 6, 'kill_reward': 16}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 376.5693935336521}
{'value': {'iter': 11, 'mutation_prob': 0.585716310342438, 'food_benefit': 7, 'adj_risk': 6, 'kill_reward': 16}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 393.8403715466985}
{'value': {'iter': 11, 'mutation_prob': 0.585716310342438, 'food_benefit': 7, 'adj_risk': 6, 'kill_reward': 16}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 323.98235901007587}
{'value': {'iter': 11, 'mutation_prob': 0.585716310342438, 'food_benefit': 7, 'adj_risk': 6, 'kill_reward': 16}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 343.66800095992}
{'value': {'iter': 11, 'mutation_prob': 0.585716310342438, 'food_benefit': 7, 'adj_risk': 6, 'kill_reward': 16}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 359.7416061405625}
{'value': {'iter': 11, 'mutation_prob': 0.585716310342438, 'food_benefit': 7, 'adj_risk': 6, 'kill_reward': 16}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 472.75114652352823}
{'value': {'iter': 11, 'mutation_prob': 0.585716310342438, 'food_benefit': 7, 'adj_risk': 6, 'kill_reward': 16}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 408.8836348576761}
{'value': {'iter': 11, 'mutation_prob': 0.585716310342438, 'food_benefit': 7, 'adj_risk': 6, 'kill_reward': 16}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 389.52956045957}
{'value': {'iter': 11, 'mutation_prob': 0.585716310342438, 'food_benefit': 7, 'adj_risk': 6, 'kill_reward': 16}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 453.5663223443628}
{'value': {'iter': 11, 'mutation_prob': 0.585716310342438, 'food_benefit': 7, 'adj_risk': 6, 'kill_reward': 16}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 522.5534436468378}
{'value': {'iter': 11, 'mutation_prob': 0.585716310342438, 'food_benefit': 7, 'adj_risk': 6, 'kill_reward': 16}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 494.79704887919934}
{'value': {'iter': 11, 'mutation_prob': 0.585716310342438, 'food_benefit': 7, 'adj_risk': 6, 'kill_reward': 16}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 260.024188786047}
{'value': {'iter': 11, 'mutation_prob': 0.585716310342438, 'food_benefit': 7, 'adj_risk': 6, 'kill_reward': 16}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 477.72830304365147}
{'value': {'iter': 11, 'mutation_prob': 0.585716310342438, 'food_benefit': 7, 'adj_risk': 6, 'kill_reward': 16}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 380.72079109167146}
{'value': {'iter': 11, 'mutation_prob': 0.585716310342438, 'food_benefit': 7, 'adj_risk': 6, 'kill_reward': 16}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 224.67549913674245}
{'value': {'iter': 11, 'mutation_prob': 0.585716310342438, 'food_benefit': 7, 'adj_risk': 6, 'kill_reward': 16}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 571.4748809890364}
{'value': {'iter': 11, 'mutation_prob': 0.585716310342438, 'food_benefit': 7, 'adj_risk': 6, 'kill_reward': 16}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 351.942754258457}
{'value': {'iter': 11, 'mutation_prob': 0.585716310342438, 'food_benefit': 7, 'adj_risk': 6, 'kill_reward': 16}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 337.74017099252984}
{'value': {'iter': 11, 'mutation_prob': 0.585716310342438, 'food_benefit': 7, 'adj_risk': 6, 'kill_reward': 16}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 529.7438623637802}
{'value': {'iter': 11, 'mutation_prob': 0.585716310342438, 'food_benefit': 7, 'adj_risk': 6, 'kill_reward': 16}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 331.61660349685263}
{'value': {'iter': 9, 'mutation_prob': 0.7848517937290391, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 15}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 466.3289127770076}
{'value': {'iter': 9, 'mutation_prob': 0.7848517937290391, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 15}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 197.9780700130376}
{'value': {'iter': 9, 'mutation_prob': 0.7848517937290391, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 15}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 599.8306363318312}
{'value': {'iter': 9, 'mutation_prob': 0.7848517937290391, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 15}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 353.6922873670957}
{'value': {'iter': 9, 'mutation_prob': 0.7848517937290391, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 15}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 518.9366707008238}
{'value': {'iter': 9, 'mutation_prob': 0.7848517937290391, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 15}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 415.0418952891611}
{'value': {'iter': 9, 'mutation_prob': 0.7848517937290391, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 15}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 337.0307155608994}
{'value': {'iter': 9, 'mutation_prob': 0.7848517937290391, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 15}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 159.07047479741706}
{'value': {'iter': 9, 'mutation_prob': 0.7848517937290391, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 15}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 395.8208131665834}
{'value': {'iter': 9, 'mutation_prob': 0.7848517937290391, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 15}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 431.72233718294393}
{'value': {'iter': 9, 'mutation_prob': 0.7848517937290391, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 15}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 547.7820372286383}
{'value': {'iter': 9, 'mutation_prob': 0.7848517937290391, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 15}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 444.9669383482071}
{'value': {'iter': 9, 'mutation_prob': 0.7848517937290391, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 15}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 502.8886671606331}
{'value': {'iter': 9, 'mutation_prob': 0.7848517937290391, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 15}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 419.7642765658529}
{'value': {'iter': 9, 'mutation_prob': 0.7848517937290391, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 15}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 361.0521991770123}
{'value': {'iter': 9, 'mutation_prob': 0.7848517937290391, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 15}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 367.88675549794254}
{'value': {'iter': 9, 'mutation_prob': 0.7848517937290391, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 15}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 366.54533021428057}
{'value': {'iter': 9, 'mutation_prob': 0.7848517937290391, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 15}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 356.3547560057069}
{'value': {'iter': 9, 'mutation_prob': 0.7848517937290391, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 15}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 624.1240566608271}
{'value': {'iter': 9, 'mutation_prob': 0.7848517937290391, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 15}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 316.1869506025097}
{'value': {'iter': 9, 'mutation_prob': 0.7848517937290391, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 15}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 452.2698116408958}
{'value': {'iter': 9, 'mutation_prob': 0.7848517937290391, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 15}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 394.5484181666067}
{'value': {'iter': 9, 'mutation_prob': 0.7848517937290391, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 15}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 289.5593898667727}
{'value': {'iter': 9, 'mutation_prob': 0.7848517937290391, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 15}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 368.04164847466694}
{'value': {'iter': 9, 'mutation_prob': 0.7848517937290391, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 15}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 300.65794984194685}
{'value': {'iter': 7, 'mutation_prob': 0.756793949576601, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 362.4737511417309}
{'value': {'iter': 7, 'mutation_prob': 0.756793949576601, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 159.87411550375282}
{'value': {'iter': 7, 'mutation_prob': 0.756793949576601, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 350.5066076322088}
{'value': {'iter': 7, 'mutation_prob': 0.756793949576601, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 417.9357601044566}
{'value': {'iter': 7, 'mutation_prob': 0.756793949576601, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 427.7921536618939}
{'value': {'iter': 7, 'mutation_prob': 0.756793949576601, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 389.0664909284479}
{'value': {'iter': 7, 'mutation_prob': 0.756793949576601, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 419.885843866656}
{'value': {'iter': 7, 'mutation_prob': 0.756793949576601, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 501.44614205085156}
{'value': {'iter': 7, 'mutation_prob': 0.756793949576601, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 431.83374977080865}
{'value': {'iter': 7, 'mutation_prob': 0.756793949576601, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 370.8488459152743}
{'value': {'iter': 7, 'mutation_prob': 0.756793949576601, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 370.84937986645747}
{'value': {'iter': 7, 'mutation_prob': 0.756793949576601, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 404.30646117883555}
{'value': {'iter': 7, 'mutation_prob': 0.756793949576601, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 294.1004904739149}
{'value': {'iter': 7, 'mutation_prob': 0.756793949576601, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 359.7205369654947}
{'value': {'iter': 7, 'mutation_prob': 0.756793949576601, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 305.74584499085995}
{'value': {'iter': 7, 'mutation_prob': 0.756793949576601, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 385.44344248807346}
{'value': {'iter': 7, 'mutation_prob': 0.756793949576601, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 405.34964579748436}
{'value': {'iter': 7, 'mutation_prob': 0.756793949576601, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 449.08177117270367}
{'value': {'iter': 7, 'mutation_prob': 0.756793949576601, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 384.7761470742207}
{'value': {'iter': 7, 'mutation_prob': 0.756793949576601, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 394.50296778389355}
{'value': {'iter': 7, 'mutation_prob': 0.756793949576601, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 309.0013521426385}
{'value': {'iter': 7, 'mutation_prob': 0.756793949576601, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 369.95422171747555}
